date1,close
2015-02-02,1258
2015-02-03,1276.13
2015-02-04,1257.48
2015-02-05,1276.5
2015-02-06,1288.5
2015-02-09,1256
2015-02-10,1222.75
2015-02-11,1230
2015-02-12,1234.5
2015-02-13,1271.95
2015-02-16,1290.85
2015-02-18,1320
2015-02-19,1339
2015-02-20,1332.33
2015-02-23,1350
2015-02-24,1349.68
2015-02-25,1334.85
2015-02-26,1324.75
2015-02-27,1334
2015-02-28,1339.78
2015-03-02,1336.5
2015-03-09,1324.5
2015-03-10,1319.43
2015-03-11,1303.23
2015-03-12,1307.5
2015-03-13,1292.5
2015-03-16,1280
2015-03-17,1291.83
2015-03-18,1278.85
2015-03-19,1301
2015-03-20,1306.25
2015-03-23,1308
2015-03-24,1300
2015-03-25,1284.93
2015-03-26,1257.5
2015-03-27,1259.95
2015-03-30,1277.13
2015-03-31,1280
2015-04-01,1272.03
2015-04-06,1274.15
2015-04-07,1294.48
2015-04-08,1323.03
2015-04-09,1331.3
2015-04-10,1326.5
2015-04-13,1324.65
2015-04-15,1309.48
2015-04-16,1289
2015-04-17,1236.28
2015-04-20,1213
2015-04-21,1212
2015-04-22,1235.3
2015-04-23,1227.5
2015-04-24,1254.8
2015-04-27,1250
2015-04-28,1246.5
2015-04-29,1240.5
2015-04-30,1238
2015-05-04,1241.13
2015-05-05,1257.5
2015-05-06,1231.5
2015-05-11,1279.5
2015-05-12,1261.98
2015-05-13,1261.55
2015-05-14,1247.5
2015-05-15,1255.5
2015-05-18,1257.63
2015-05-19,1256
2015-05-20,1278.5
2015-05-21,1275.95
2015-05-22,1310.9
2015-05-25,1300.03
2015-05-26,1307.48
2015-05-27,1305
2015-05-28,1307.95
2015-05-29,1310.78
2015-06-01,1307.6
2015-06-02,1302.5
2015-06-03,1306
2015-06-04,1299.58
2015-06-05,1288.75
2015-06-08,1290
2015-06-09,1281.03
2015-06-10,1300
2015-06-11,1282.15
2015-06-12,1260
2015-06-15,1256.45
2015-06-16,1254
2015-06-17,1256
2015-06-18,1261
2015-06-19,1275
2015-06-22,1299.15
2015-06-23,1292.95
2015-06-24,1284.35
2015-06-25,1276
2015-06-26,1295.05
2015-06-29,1299.5
2015-06-30,1277.5
2015-07-01,1300
2015-07-02,1291
2015-07-03,1301.55
2015-07-06,1314.83
2015-07-07,1311.95
2015-07-08,1293.75
2015-07-09,1264.68
2015-07-10,1233.95
2015-07-15,1274
2015-07-16,1266.33
2015-07-17,1281.63
2015-07-20,1289.98
2015-07-21,1280.85
2015-07-22,1265.75
2015-07-23,1246.03
