date1,close
2015-02-02,158.93
2015-02-03,153.93
2015-02-04,155.29
2015-02-05,155.75
2015-02-06,150
2015-02-09,144.36
2015-02-10,151.32
2015-02-11,156.79
2015-02-12,151.96
2015-02-13,152.86
2015-02-16,153.57
2015-02-18,157.14
2015-02-19,157.29
2015-02-20,153.29
2015-02-23,157.86
2015-02-24,158.57
2015-02-25,158.5
2015-02-26,155.57
2015-02-27,160.82
2015-02-28,160.36
2015-03-02,160.18
2015-03-09,150.07
2015-03-10,147.32
2015-03-11,150.14
2015-03-12,152.86
2015-03-13,150.71
2015-03-16,156.5
2015-03-17,156.46
2015-03-18,154.11
2015-03-19,156.07
2015-03-20,155.36
2015-03-23,153.61
2015-03-24,153.29
2015-03-25,150.71
2015-03-26,148.04
2015-03-27,147.43
2015-03-30,149.43
2015-03-31,149.07
2015-04-01,153.71
2015-04-06,154.29
2015-04-07,157.86
2015-04-08,160.36
2015-04-09,161.43
2015-04-10,162.86
2015-04-13,160.14
2015-04-15,154.61
2015-04-16,152.71
2015-04-17,148.36
2015-04-20,146.25
2015-04-21,147.14
2015-04-22,145.36
2015-04-23,148
2015-04-24,147.82
2015-04-27,147.5
2015-04-28,149.25
2015-04-29,150.96
2015-04-30,150.82
2015-05-04,151.54
2015-05-05,154.75
2015-05-06,153.57
2015-05-11,149.61
2015-05-12,149.29
2015-05-13,148.21
2015-05-14,150.36
2015-05-15,150.64
2015-05-18,150.07
2015-05-19,149.61
2015-05-20,148.46
2015-05-21,146.71
2015-05-22,146.07
2015-05-25,145.71
2015-05-26,151.5
2015-05-27,151.36
2015-05-28,150.71
2015-05-29,153.93
2015-06-01,148.86
2015-06-02,145.79
2015-06-03,143.57
2015-06-04,143.57
2015-06-05,144.14
2015-06-08,140.29
2015-06-09,138.57
2015-06-10,138.57
2015-06-11,135.46
2015-06-12,129.29
2015-06-15,126.07
2015-06-16,124.07
2015-06-17,129.64
2015-06-18,132.14
2015-06-19,131.29
2015-06-22,137.86
2015-06-23,140
2015-06-24,138.25
2015-06-25,140.14
2015-06-26,140.71
2015-06-29,138.61
2015-06-30,139.29
2015-07-01,141.43
2015-07-02,145.71
2015-07-03,144.46
2015-07-06,148.04
2015-07-07,153.79
2015-07-08,151.43
2015-07-09,148.18
2015-07-10,150.04
2015-07-15,152.71
2015-07-16,153.5
2015-07-17,153.43
2015-07-20,158.61
2015-07-21,154.57
2015-07-22,154.29
2015-07-23,153.64
2015-07-24,155.71
2015-07-27,150.71
2015-07-28,151.68
2015-07-29,156.93
2015-07-30,155.64
2015-07-31,155.25
2015-08-03,159.07
2015-08-04,163.36
2015-08-05,164.29
2015-08-06,161.43
2015-08-07,158.04
2015-08-10,163.57
2015-08-11,164.29
2015-08-12,159.5
2015-08-13,159.29
2015-08-14,164.29
2015-08-17,162.5
2015-08-18,162.86
2015-08-19,161.89
2015-08-20,156.57
2015-08-21,155
2015-08-24,144.43
2015-08-25,147.14
2015-08-26,147.5
2015-08-27,149.29
2015-08-28,148.21
2015-08-31,152.54
2015-09-01,152.54
2015-09-02,150.43
2015-09-03,152.71
2015-09-04,151.46
2015-09-07,151.43
2015-09-08,151.43
2015-09-09,153.21
2015-09-10,152.5
2015-09-11,153.21
2015-09-18,159.54
2015-09-21,156.82
2015-09-22,158.57
2015-09-23,157.25
2015-09-24,160.11
2015-09-28,156.79
2015-09-29,158.21
2015-09-30,157.14
2015-10-01,155.29
2015-10-05,159.29
2015-10-06,159.29
2015-10-07,159.04
2015-10-08,156.43
2015-10-09,158.39
2015-10-12,160.18
2015-10-13,162.89
2015-10-14,161.46
2015-10-15,161.43
2015-10-16,160.71
2015-10-19,159.79
2015-10-20,159.86
2015-10-21,159.29
2015-10-23,157.5
2015-10-26,157.86
2015-10-27,157.04
2015-10-28,157.14
2015-10-29,157.5
2015-10-30,158.75
2015-11-02,156.64
2015-11-03,160.93
2015-11-04,163.93
2015-11-05,159.29
2015-11-06,160.71
2015-11-09,160.36
2015-11-10,158.57
2015-11-13,157.71
2015-11-16,157.14
2015-11-17,156.61
2015-11-23,159.29
2015-11-24,158.39
2015-11-26,156.96
2015-11-27,157.32
2015-11-30,157.14
2015-12-01,156.29
2015-12-02,159.39
2015-12-03,164.64
2015-12-04,166.43
2015-12-07,170.18
2015-12-08,167.71
2015-12-09,159.29
2015-12-10,158.61
2015-12-11,156.79
2015-12-14,154.68
2015-12-15,159.29
2015-12-16,158.21
2015-12-17,162.96
2015-12-18,173.36
2015-12-21,170.71
2015-12-22,179.79
2015-12-23,182.07
2015-12-24,180.39
2015-12-28,183.86
2015-12-29,186.14
2015-12-30,190.11
2015-12-31,190.71
2016-01-04,187.89
2016-01-05,183.21
2016-01-06,180.43
2016-01-07,180.39
2016-01-08,179.71
2016-01-11,173.86
2016-01-12,176.43
2016-01-13,175.36
2016-01-14,182.43
2016-01-15,183.07
2016-01-18,174.29
2016-01-19,179.25
2016-01-20,177.71
2016-01-21,179.25
2016-01-27,194.5
2016-01-28,193.11
2016-01-29,188.82
2016-02-01,193.21
2016-02-02,188.14
2016-02-03,189.36
2016-02-04,191.86
2016-02-05,200
2016-02-08,198.14
2016-02-09,185.71
2016-02-10,179.29
2016-02-11,177.86
2016-02-12,169.36
2016-02-15,174.86
2016-02-16,164.71
2016-02-17,168.82
2016-02-18,170.71
2016-02-19,170.07
2016-02-22,168.07
2016-02-23,171.07
2016-02-24,167.86
2016-02-25,161.64
2016-02-26,162.54
2016-02-29,163.57
2016-03-01,165.71
2016-03-02,168.79
2016-03-03,171.43
2016-03-04,168.71
2016-03-08,165.71
2016-03-09,169.96
2016-03-10,168
2016-03-11,169.86
2016-03-14,167.86
2016-03-15,166.54
2016-03-16,163.36
2016-03-17,163.96
2016-03-18,161.43
2016-03-21,164.43
2016-03-22,166.21
2016-03-23,163.93
2016-03-31,173.64
2016-04-01,174.64
2016-04-04,173.36
2016-04-05,174.79
2016-04-06,173.5
2016-04-07,176.93
2016-04-08,177.71
2016-04-11,181.79
2016-04-12,181.18
2016-04-13,179.21
2016-04-18,180
2016-04-20,179.14
2016-04-21,179.79
2016-04-22,181.54
2016-04-25,184.5
2016-04-26,187.18
2016-04-27,187.36
2016-04-28,187.86
2016-04-29,183.57
2016-05-02,180.89
2016-05-03,188.25
2016-05-04,190.57
2016-05-05,183.07
2016-05-06,190.68
2016-05-09,198
2016-05-10,199.29
2016-05-11,192.79
2016-05-12,200.25
2016-05-13,205.71
2016-05-16,208.21
2016-05-17,210
2016-05-18,211.36
2016-05-19,203.29
2016-05-20,200.14
2016-05-23,197.86
2016-05-24,199
2016-05-25,205.5
2016-05-26,202.86
2016-05-27,206.79
2016-05-30,209.57
2016-06-06,202.86
2016-06-07,202.86
2016-06-08,202.21
2016-06-09,202.43
