date1,close
2015-02-02,172.8
2015-02-03,168.85
2015-02-04,170.7
2015-02-05,169
2015-02-06,160.5
2015-02-09,156.2
2015-02-10,160.4
2015-02-11,159
2015-02-12,159.4
2015-02-13,154.95
2015-02-16,155.45
2015-02-18,149.25
2015-02-19,150
2015-02-20,150.6
2015-02-23,146.4
2015-02-24,146.3
2015-02-25,146.9
2015-02-26,150.5
2015-02-27,156.4
2015-02-28,154.7
2015-03-02,154
2015-03-09,149.5
2015-03-10,144.3
2015-03-11,144.8
2015-03-12,149.15
2015-03-13,158.7
2015-03-16,164.5
2015-03-17,165.05
2015-03-18,164.6
2015-03-19,164.05
2015-03-20,160.5
2015-03-23,159.35
2015-03-24,159.9
2015-03-25,164.9
2015-03-26,160
2015-03-27,154.95
2015-03-30,159.7
2015-03-31,157.7
2015-04-01,159.7
2015-04-06,166.5
2015-04-07,161.4
2015-04-08,161
2015-04-09,158.3
2015-04-10,158.2
2015-04-13,156.6
2015-04-15,152.8
2015-04-16,149.8
2015-04-17,147.8
2015-04-20,145.95
2015-04-21,138.5
2015-04-22,137.7
2015-04-23,135.55
2015-04-24,131
2015-04-27,123.45
2015-04-28,128.1
2015-04-29,133.05
2015-04-30,137.65
2015-05-04,137.95
2015-05-05,139
2015-05-06,131.55
2015-05-11,130
2015-05-12,125.35
2015-05-13,124.95
2015-05-14,126.55
2015-05-15,125.25
2015-05-18,122.7
2015-05-19,124
2015-05-20,123.5
2015-05-21,124.25
2015-05-22,123.1
2015-05-25,120.8
2015-05-26,116.8
2015-05-27,119.55
2015-05-28,119.35
2015-05-29,119.05
2015-06-01,117.95
2015-06-02,113.3
2015-06-03,111
2015-06-04,111.1
2015-06-05,107.1
2015-06-08,109.6
2015-06-09,110.7
2015-06-10,112.05
2015-06-11,107.8
2015-06-12,107.95
2015-06-15,107.95
2015-06-16,108.4
2015-06-17,108.4
2015-06-18,106.65
2015-06-19,106.65
2015-06-22,114.6
2015-06-23,117.55
2015-06-24,114.05
2015-06-25,118.35
2015-06-26,119.7
2015-06-29,116.5
2015-06-30,116.55
2015-07-01,117.15
2015-07-02,116.5
2015-07-03,116
2015-07-06,117.2
2015-07-07,119.2
2015-07-08,116.7
2015-07-09,117
2015-07-10,114.5
2015-07-15,116.5
2015-07-16,115.55
2015-07-17,114.3
2015-07-20,108.9
2015-07-21,106.25
2015-07-22,106.55
2015-07-23,107.9
2015-07-24,102.95
2015-07-27,101.75
2015-07-28,95.5
2015-07-29,103
2015-07-30,109.1
2015-07-31,114.95
2015-08-03,115.4
2015-08-04,115.35
2015-08-05,122.2
2015-08-06,122.5
2015-08-07,125.8
2015-08-10,127.45
2015-08-11,124.4
2015-08-12,117.3
2015-08-13,117.05
2015-08-14,135.3
2015-08-17,129.05
2015-08-18,129.25
2015-08-19,126.35
2015-08-20,120.1
2015-08-21,112.8
2015-08-24,94.75
2015-08-25,113.15
2015-08-26,110.1
2015-08-27,115.25
2015-08-28,115.45
2015-08-31,110.45
2015-09-01,106.3
2015-09-02,110.45
2015-09-03,121
2015-09-04,116.3
2015-09-07,113.05
2015-09-08,120.75
2015-09-09,122.2
2015-09-10,125.5
2015-09-11,124.1
2015-09-18,125.9
2015-09-21,129
2015-09-22,124.25
2015-09-23,127.2
2015-09-24,126.3
2015-09-28,130
2015-09-29,134.35
2015-09-30,137.6
2015-10-01,133.95
2015-10-05,133.85
2015-10-06,135.4
2015-10-07,138.75
2015-10-08,138.9
2015-10-09,139.25
2015-10-12,135.55
2015-10-13,136.7
2015-10-14,133.65
2015-10-15,134.6
2015-10-16,128.25
2015-10-19,132.2
2015-10-20,131.75
2015-10-21,128.45
2015-10-23,130.15
2015-10-26,129.05
2015-10-27,126.85
2015-10-28,123.85
2015-10-29,120.8
2015-10-30,116.1
2015-11-02,118.55
2015-11-03,119.8
2015-11-04,122.6
2015-11-05,116.45
2015-11-06,118.5
2015-11-09,113.45
2015-11-10,108.6
2015-11-13,109.75
2015-11-16,109.75
2015-11-17,111.4
2015-11-23,103.35
2015-11-24,106.65
2015-11-26,114.1
2015-11-27,114
2015-11-30,116.05
2015-12-01,117.55
2015-12-02,116.55
2015-12-03,118.7
2015-12-04,117
2015-12-07,116.4
2015-12-08,109.9
2015-12-09,110.95
2015-12-10,111.4
2015-12-11,108.3
2015-12-14,107.2
2015-12-15,108.25
2015-12-16,113.3
2015-12-17,115.7
2015-12-18,114.5
2015-12-21,116.1
2015-12-22,113.4
2015-12-23,115.85
2015-12-24,114.2
2015-12-28,115
2015-12-29,113.3
2015-12-30,113.95
