date1,close
2015-02-02,38.4
2015-02-03,38.05
2015-02-04,38.75
2015-02-05,37.85
2015-02-06,36.7
2015-02-09,34.65
2015-02-10,35.85
2015-02-11,36.45
2015-02-12,36.6
2015-02-13,36.6
2015-02-16,36.9
2015-02-18,36.85
2015-02-19,37.5
2015-02-20,37.4
2015-02-23,36.55
2015-02-24,35.85
2015-02-25,35.05
2015-02-26,34.55
2015-02-27,35.15
2015-02-28,35.55
2015-03-02,35.25
2015-03-09,33.55
2015-03-10,33.2
2015-03-11,32.5
2015-03-12,33.35
2015-03-13,32.75
2015-03-16,32.65
2015-03-17,33.25
2015-03-18,33
2015-03-19,33.5
2015-03-20,32.8
2015-03-23,33.15
2015-03-24,32.7
2015-03-25,32.2
2015-03-26,31.55
2015-03-27,31.5
2015-03-30,32.4
2015-03-31,31.6
2015-04-01,32.25
2015-04-06,31.75
2015-04-07,33.4
2015-04-08,33.6
2015-04-09,34.55
2015-04-10,34.25
2015-04-13,34.5
2015-04-15,33.65
2015-04-16,33.7
2015-04-17,34.7
2015-04-20,34.5
2015-04-21,34.85
2015-04-22,35.45
2015-04-23,37
2015-04-24,36.8
2015-04-27,36.8
2015-04-28,37.05
2015-04-29,37.15
2015-04-30,36.25
2015-05-04,36.6
2015-05-05,37.95
2015-05-06,36.75
2015-05-11,37.7
2015-05-12,35.3
2015-05-13,36
2015-05-14,36.55
2015-05-15,36.35
2015-05-18,36.35
2015-05-19,36.8
2015-05-20,36.1
2015-05-21,34.4
2015-05-22,34.15
2015-05-25,33.2
2015-05-26,33.35
2015-05-27,32.85
2015-05-28,32.5
2015-05-29,32.85
2015-06-01,32.95
2015-06-02,32.1
2015-06-03,31.7
2015-06-04,30.7
2015-06-05,31.1
2015-06-08,30.15
2015-06-09,30.45
2015-06-10,30.55
2015-06-11,29.9
2015-06-12,29.8
2015-06-15,29.65
2015-06-16,29.4
2015-06-17,30.3
2015-06-18,30.35
2015-06-19,30.5
2015-06-22,31.05
2015-06-23,31.3
2015-06-24,30.35
2015-06-25,30.3
2015-06-26,29.8
2015-06-29,29.7
2015-06-30,30.65
2015-07-01,30.7
2015-07-02,30.45
2015-07-03,30.1
2015-07-06,29.95
2015-07-07,29.85
2015-07-08,28.2
2015-07-09,28.1
2015-07-10,28.15
2015-07-15,28.1
2015-07-16,28.1
2015-07-17,28.4
2015-07-20,28.35
2015-07-21,27.45
2015-07-22,28.05
2015-07-23,26.95
2015-07-24,26.45
2015-07-27,25
2015-07-28,24.9
2015-07-29,25.05
2015-07-30,24.85
2015-07-31,24.55
2015-08-03,24.8
2015-08-04,25.85
2015-08-05,26.25
2015-08-06,26.05
2015-08-07,26.2
2015-08-10,26
2015-08-11,24.75
2015-08-12,24.95
2015-08-13,23.4
2015-08-14,23.75
2015-08-17,24.75
2015-08-18,25.25
2015-08-19,25
2015-08-20,24.15
2015-08-21,23.65
2015-08-24,20.45
2015-08-25,21.5
2015-08-26,21.5
2015-08-27,22.7
2015-08-28,22.95
2015-08-31,22.55
2015-09-01,21.65
2015-09-02,22.05
2015-09-03,22.95
2015-09-04,21.9
2015-09-07,21.55
2015-09-08,22.9
2015-09-09,23.9
2015-09-10,24.25
2015-09-11,23.3
2015-09-18,22.85
2015-09-21,22.65
2015-09-22,21.95
2015-09-23,22.15
2015-09-24,21.55
2015-09-28,20.95
2015-09-29,20.3
2015-09-30,21.4
2015-10-01,21.25
2015-10-05,22.55
2015-10-06,22.7
2015-10-07,23.6
2015-10-08,24.05
2015-10-09,25.15
2015-10-12,25
2015-10-13,24.5
2015-10-14,24.8
2015-10-15,25.55
2015-10-16,25.3
2015-10-19,24.8
2015-10-20,24
2015-10-21,24.55
2015-10-23,24.65
2015-10-26,25
2015-10-27,24.55
2015-10-28,24.7
2015-10-29,24.9
2015-10-30,24.6
2015-11-02,23.85
2015-11-03,23.5
2015-11-04,23.45
2015-11-05,22.45
2015-11-06,21.95
2015-11-09,22.15
2015-11-10,21.75
2015-11-13,22.25
2015-11-16,23.2
