date1,close
2015-02-02,651.8
2015-02-03,676.37
2015-02-04,676.8
2015-02-05,678.2
2015-02-06,671.4
2015-02-09,675.6
2015-02-10,660.5
2015-02-11,662.5
2015-02-12,681.02
2015-02-13,684
2015-02-16,663.8
2015-02-18,668.2
2015-02-19,668
2015-02-20,662
2015-02-23,651.2
2015-02-24,657.76
2015-02-25,674.4
2015-02-26,696.22
2015-02-27,683.6
2015-02-28,680.6
2015-03-02,692.42
2015-03-09,730.02
2015-03-10,735.03
2015-03-11,724
2015-03-12,711
2015-03-13,711.8
2015-03-16,714
2015-03-17,742
2015-03-18,762
2015-03-19,773.2
2015-03-20,741.43
2015-03-23,717
2015-03-24,736.01
2015-03-25,718.61
2015-03-26,706
2015-03-27,717.8
2015-03-30,731.03
2015-03-31,731.71
2015-04-01,728.22
2015-04-06,742
2015-04-07,754.4
2015-04-08,791
2015-04-09,772
2015-04-10,783.2
2015-04-13,779.2
2015-04-15,780
2015-04-16,765.01
2015-04-17,767.6
2015-04-20,731.29
2015-04-21,715.7
2015-04-22,703.8
2015-04-23,712.72
2015-04-24,686.6
2015-04-27,660.18
2015-04-28,687
2015-04-29,674
2015-04-30,670
2015-05-04,706.2
2015-05-05,727.8
2015-05-06,692
2015-05-11,672.8
2015-05-12,651.6
2015-05-13,714.6
2015-05-14,733.98
2015-05-15,745
2015-05-18,757
2015-05-19,762
2015-05-20,748.6
2015-05-21,740
2015-05-22,738
2015-05-25,746.03
2015-05-26,720.4
2015-05-27,699.02
2015-05-28,690.6
2015-05-29,710.2
2015-06-01,712.98
2015-06-02,707.4
2015-06-03,691
2015-06-04,704.41
2015-06-05,718.8
2015-06-08,704.45
2015-06-09,692.4
2015-06-10,709
2015-06-11,709.98
2015-06-12,717.2
2015-06-15,720
2015-06-16,700.23
2015-06-17,690.8
2015-06-18,683.4
2015-06-19,668.2
2015-06-22,670.8
2015-06-23,660
2015-06-24,663.46
2015-06-25,663.4
2015-06-26,655.6
2015-06-29,662.8
2015-06-30,676.21
2015-07-01,670.4
2015-07-02,660.92
2015-07-03,674.2
2015-07-06,688.21
2015-07-07,700
2015-07-08,683.22
2015-07-09,701.98
2015-07-10,697.4
2015-07-15,697
2015-07-16,703.21
2015-07-17,717
2015-07-20,724.01
2015-07-21,707.4
2015-07-22,717
2015-07-23,720.8
2015-07-24,759.6
2015-07-27,736
2015-07-28,740
2015-07-29,727.4
2015-07-30,735
2015-07-31,742.99
2015-08-03,718
2015-08-04,707.2
2015-08-05,739.02
