date1,close
2015-02-02,620.9
2015-02-03,584.7
2015-02-04,561
2015-02-05,568
2015-02-06,565
2015-02-09,550
2015-02-10,556.4
2015-02-11,570.05
2015-02-12,581.5
2015-02-13,578.8
2015-02-16,570.5
2015-02-18,570.4
2015-02-19,566.2
2015-02-20,560.75
2015-02-23,548.25
2015-02-24,551.4
2015-02-25,550.65
2015-02-26,553
2015-02-27,569
2015-02-28,618.5
2015-03-02,649
2015-03-09,590
2015-03-10,587.05
2015-03-11,583.55
2015-03-12,583.6
2015-03-13,571.5
2015-03-16,570.9
2015-03-17,582.95
2015-03-18,579
2015-03-19,559.7
2015-03-20,560.25
2015-03-23,553
2015-03-24,557.15
2015-03-25,561.55
2015-03-26,545.5
2015-03-27,545.95
2015-03-30,565.1
2015-03-31,558
2015-04-01,569.8
2015-04-06,568
2015-04-07,559.05
2015-04-08,556
2015-04-09,571.5
2015-04-10,566.5
2015-04-13,565.35
2015-04-15,549.5
2015-04-16,549.95
2015-04-17,534.3
2015-04-20,521.5
2015-04-21,527.3
2015-04-22,541.95
2015-04-23,536.7
2015-04-24,523.85
2015-04-27,523.65
2015-04-28,533.8
2015-04-29,558.55
2015-04-30,569.95
2015-05-04,568
2015-05-05,564.6
2015-05-06,543
2015-05-11,550.1
2015-05-12,531.1
2015-05-13,558.85
2015-05-14,555.3
2015-05-15,561.6
2015-05-18,568
2015-05-19,560.45
2015-05-20,558.3
2015-05-21,569.55
2015-05-22,567
2015-05-25,561.45
2015-05-26,566
2015-05-27,576.95
2015-05-28,576.4
2015-05-29,585.9
2015-06-01,578.6
2015-06-02,552.75
2015-06-03,552.1
2015-06-04,556.25
2015-06-05,546.6
2015-06-08,552.75
2015-06-09,557.3
2015-06-10,564.5
2015-06-11,546.2
2015-06-12,551.9
2015-06-15,550
2015-06-16,553.15
2015-06-17,549.15
2015-06-18,551
2015-06-19,554.5
2015-06-22,572.4
2015-06-23,571.35
2015-06-24,569.25
2015-06-25,570
2015-06-26,565.8
2015-06-29,566
2015-06-30,557.95
2015-07-01,580
2015-07-02,583.5
2015-07-03,586.9
2015-07-06,585.4
2015-07-07,586.7
2015-07-08,576.1
2015-07-09,572.65
2015-07-10,575.9
2015-07-15,584.55
2015-07-16,608.15
2015-07-17,601
2015-07-20,599.85
2015-07-21,585
2015-07-22,589.5
2015-07-23,582.8
2015-07-24,581.2
2015-07-27,556
2015-07-28,560.9
2015-07-29,565
2015-07-30,567.8
2015-07-31,574.8
2015-08-03,575.45
2015-08-04,580.3
2015-08-05,580.6
2015-08-06,583.6
2015-08-07,581.4
2015-08-10,571
2015-08-11,572.1
2015-08-12,559.15
2015-08-13,570.7
2015-08-14,571.75
2015-08-17,561
2015-08-18,562.35
2015-08-19,555.3
2015-08-20,535.35
2015-08-21,524.95
2015-08-24,479
2015-08-25,505.8
2015-08-26,496
2015-08-27,510.9
2015-08-28,509.5
2015-08-31,507.5
2015-09-01,481
2015-09-02,468.8
2015-09-03,486
2015-09-04,468.5
2015-09-07,452.4
2015-09-08,474.45
2015-09-09,485.1
2015-09-10,486.1
2015-09-11,480.8
2015-09-18,519.9
2015-09-21,529.95
2015-09-22,506.35
2015-09-23,513.5
2015-09-24,513.5
2015-09-28,507.6
2015-09-29,504
2015-09-30,497
2015-10-01,495.5
2015-10-05,513.3
2015-10-06,506.65
2015-10-07,498
2015-10-08,492.15
2015-10-09,489
2015-10-12,487.2
2015-10-13,490.5
2015-10-14,495.75
2015-10-15,499.7
2015-10-16,504.5
2015-10-19,507
2015-10-20,509.5
2015-10-21,511.5
2015-10-23,527
2015-10-26,521.25
2015-10-27,517.6
2015-10-28,484.4
2015-10-29,467.9
2015-10-30,475.5
2015-11-02,476.8
2015-11-03,473.95
2015-11-04,471.7
2015-11-05,463.5
2015-11-06,464.15
2015-11-09,465.25
2015-11-10,468.25
2015-11-13,484.5
2015-11-16,480.7
2015-11-17,475.2
2015-11-23,462.35
2015-11-24,463.55
2015-11-26,466.5
2015-11-27,471.1
2015-11-30,468.65
2015-12-01,461.9
2015-12-02,458.8
2015-12-03,462.9
2015-12-04,462.05
2015-12-07,461
2015-12-08,459.6
2015-12-09,451.85
2015-12-10,450.65
2015-12-11,439
2015-12-14,431.1
2015-12-15,434
2015-12-16,438.15
2015-12-17,435.5
2015-12-18,432
2015-12-21,442.25
2015-12-22,446.15
2015-12-23,452.4
2015-12-24,450.7
2015-12-28,456
2015-12-29,459
2015-12-30,455.7
2015-12-31,449.75
2016-01-04,437.55
2016-01-05,435.6
2016-01-06,430.55
2016-01-07,409
2016-01-08,416.1
2016-01-11,418.4
2016-01-12,407
2016-01-13,405.2
2016-01-14,389.8
2016-01-15,373.2
2016-01-18,374.1
2016-01-19,396
2016-01-20,391
2016-01-21,409
2016-01-27,415
2016-01-28,408.05
2016-01-29,409.6
2016-02-01,399.2
2016-02-02,391.6
2016-02-03,380
2016-02-04,384.6
2016-02-05,402.85
2016-02-08,406.4
2016-02-09,398.75
2016-02-10,396
2016-02-11,376
2016-02-12,390.35
2016-02-15,413.7
2016-02-16,405
2016-02-17,403.95
2016-02-18,397.2
2016-02-19,392.35
2016-02-22,397.05
2016-02-23,385.2
2016-02-24,387.9
2016-02-25,380
2016-02-26,386.4
2016-02-29,377.4
2016-03-01,392
2016-03-02,407
2016-03-03,415.4
2016-03-04,417.7
2016-03-08,411.2
2016-03-09,416.5
2016-03-10,412.55
2016-03-11,412.9
2016-03-14,416.75
2016-03-15,418.8
2016-03-16,425.9
2016-03-17,426.6
2016-03-18,437
2016-03-21,444.55
2016-03-22,440.5
2016-03-23,437.8
2016-03-31,445.5
2016-04-01,449.55
2016-04-04,445.2
2016-04-05,431.3
2016-04-06,426.55
2016-04-07,426.05
2016-04-08,422.65
2016-04-11,430.1
2016-04-12,434.6
2016-04-13,439.5
2016-04-18,445.3
2016-04-20,458.85
2016-04-21,466
2016-04-22,474.8
2016-04-25,472.7
2016-04-26,478.35
2016-04-27,464.25
2016-04-28,466.15
2016-04-29,471
2016-05-02,472.1
2016-05-03,470.5
2016-05-04,464.65
2016-05-05,461.7
2016-05-06,461.95
2016-05-09,477.3
2016-05-10,487
2016-05-11,497.9
2016-05-12,493.6
2016-05-13,491.35
2016-05-16,488.7
2016-05-17,502
2016-05-18,500
2016-05-19,490.1
2016-05-20,490.8
2016-05-23,485.7
2016-05-24,489.65
2016-05-25,502
2016-05-26,521.05
2016-05-27,514
2016-05-30,512.75
2016-06-06,533.6
2016-06-07,533.75
2016-06-08,539.35
2016-06-09,542.25
2016-06-10,541.25
2016-06-13,531.4
2016-06-14,529.2
2016-06-15,529.25
2016-06-16,522.7
2016-06-17,526.3
2016-06-20,522.4
2016-06-21,515.75
2016-06-22,516.9
2016-06-23,524.9
2016-06-24,509.8
2016-06-27,514.2
2016-06-28,513
2016-06-29,518
2016-06-30,533.35
2016-07-01,542.2
2016-07-04,543
2016-07-05,539.15
2016-07-07,540.6
2016-07-08,545.4
2016-07-11,544.2
2016-07-12,560
2016-07-13,554.6
2016-07-14,560
2016-07-15,565.25
2016-07-18,569.95
2016-07-19,566
2016-07-20,556
2016-07-21,537.25
2016-07-22,537
2016-07-25,539.45
2016-07-26,551.5
2016-07-27,547.8
2016-07-28,544.2
2016-07-29,545.75
2016-08-01,550.55
2016-08-02,551
2016-08-03,549.15
2016-08-08,570.35
2016-08-09,574.3
2016-08-10,568
2016-08-11,570.4
2016-08-12,589.55
2016-08-16,582.95
2016-08-17,588.55
2016-08-18,593.95
2016-08-19,588
2016-08-22,581.6
2016-08-23,582.9
2016-08-24,584
2016-08-25,586
2016-08-26,586.75
2016-08-29,590.1
2016-08-30,591.55
2016-08-31,595.85
2016-09-01,597.5
2016-09-02,600
2016-09-06,637.3
2016-09-07,626.15
2016-09-08,628.65
2016-09-09,613.55
2016-09-12,594.5
2016-09-14,603.65
2016-09-15,590
2016-09-16,599.95
2016-09-19,595
2016-09-20,594.5
2016-09-21,598.45
2016-09-22,590.1
2016-09-23,556.55
2016-09-26,547.05
2016-09-27,542.8
2016-09-28,549.3
2016-09-29,541
2016-09-30,543
2016-10-03,550
2016-10-04,547.85
2016-10-05,533.25
2016-10-06,533.5
2016-10-07,532.8
2016-10-13,517.4
2016-10-14,521.35
2016-10-17,518.45
2016-10-18,532.9
2016-10-19,535.5
2016-10-20,540.1
2016-10-21,525.5
2016-10-24,521.8
2016-10-25,530.3
2016-10-26,485.25
2016-10-27,487
2016-10-28,487
2016-11-01,475.1
2016-11-02,476.05
2016-11-03,476
2016-11-04,478
2016-11-07,483.55
2016-11-08,490
2016-11-09,489.3
2016-11-10,507.5
2016-11-11,496
2016-11-15,480.05
2016-11-16,471.5
2016-11-17,475.25
2016-11-18,472.4
2016-11-21,466.25
2016-11-22,474.65
2016-11-23,479
2016-11-24,469
2016-11-25,471.15
2016-11-28,472.75
2016-11-29,465.75
2016-11-30,468.55
2016-12-01,465
2016-12-02,459.6
2016-12-05,461.9
2016-12-06,455
2016-12-07,447
2016-12-08,449
2016-12-09,455.65
2016-12-16,471.3
2016-12-19,468.9
2016-12-20,462.4
2016-12-21,455.8
2016-12-22,450.7
2016-12-23,436.2
2016-12-26,430.95
2016-12-27,435.8
2016-12-28,438.75
2016-12-29,445.9
2016-12-30,450.3
2017-01-02,446.65
2017-01-03,454.95
2017-01-04,454.1
2017-01-05,457.1
2017-01-06,454.4
2017-01-09,453.2
2017-01-10,447.8
2017-01-11,452.5
2017-01-12,455.8
2017-01-13,472
2017-01-16,477.2
2017-01-17,485.6
2017-01-18,487
2017-01-19,480.7
2017-01-20,448.8
2017-01-23,445
2017-01-24,452
2017-01-25,464.4
2017-01-27,472
2017-01-30,471.45
2017-01-31,466
2017-02-01,475.8
2017-02-02,483
2017-02-03,489.9
2017-02-06,499
2017-02-07,491.45
2017-02-08,488.75
2017-02-09,486.55
2017-02-10,488.7
2017-02-13,490.9
2017-02-14,486.3
2017-02-20,479.9
2017-02-21,506.75
2017-02-22,524.15
2017-02-23,524.55
2017-02-27,509.1
2017-02-28,506
2017-03-01,514
2017-03-02,507.5
2017-03-03,513.6
2017-03-06,518.75
2017-03-07,512
2017-03-08,512.05
2017-03-09,516.15
2017-03-10,515.25
2017-03-14,511
2017-03-15,511.75
2017-03-16,513.05
2017-03-17,515.45
2017-03-20,502.5
2017-03-21,489
2017-03-22,485.5
2017-03-23,487.8
2017-03-24,489.2
2017-03-27,487
2017-03-28,504.25
2017-03-29,502.55
2017-03-30,498.35
2017-03-31,490.8
2017-04-03,500.55
2017-04-05,507
2017-04-06,508
2017-04-07,504.6
2017-04-10,510.2
2017-04-11,513.5
2017-04-12,507.2
2017-04-13,507.85
2017-04-17,501.75
2017-04-18,498.3
2017-04-19,498.6
2017-04-20,488.3
2017-04-25,518.6
2017-04-26,516.2
2017-04-27,508.6
2017-04-28,509
2017-05-02,506.8
2017-05-03,500.5
2017-05-04,518
2017-05-05,503.4
2017-05-08,510.5
2017-05-09,519.05
2017-05-10,525.6
2017-05-11,515.15
2017-05-12,503.9
2017-05-15,500
2017-05-16,502.05
2017-05-17,502
2017-05-18,492.85
2017-05-19,501.9
2017-05-22,502
2017-05-23,500.5
2017-05-24,498.25
2017-05-25,507.85
2017-05-26,510.5
2017-05-29,507.45
2017-05-30,514.05
2017-05-31,514.05
2017-06-01,510
2017-06-02,507.5
2017-06-05,513.8
2017-06-06,509.6
2017-06-07,514.45
2017-06-08,515
2017-06-09,513.1
2017-06-12,507.05
2017-06-13,507
2017-06-14,508.85
2017-06-15,507.4
2017-06-16,509.15
2017-06-19,518
2017-06-20,512.2
2017-06-21,507.35
2017-06-22,508
2017-06-23,505
2017-06-29,510.7
2017-06-30,519
2017-07-03,517
2017-07-04,507.7
2017-07-05,515
2017-07-06,509.45
2017-07-07,504.5
2017-07-10,510
2017-07-11,507.8
